Domain,Disposable,Free,Blacklist
"mail.pharmacy.com","false","true","false"
"mail.piaa.me","false","true","false"
"mail.pt","false","true","false"
"mail.r-o-o-t.com","false","true","false"
"mail.rossam.com","false","true","false"
"mail.ru","false","true","false"
"mail.salu.net","false","true","false"
"mail.sisna.com","false","true","false"
"mail.spaceports.com","false","true","false"
"mail.stars19.xyz","false","true","false"
"mail.svenz.eu","false","true","false"
"mail.theboys.com","false","true","false"
"mail.ticket-please.ga","false","true","false"
"mail.tmcc.edu","false","true","false"
"mail.tom.com","false","true","false"
"mail.twfaka.com","false","true","false"
"mail.ua","false","true","false"
"mail.uc.edu","false","true","false"
"mail.usa.com","false","true","false"
"mail.vasarhely.hu","false","true","false"
"mail.vrfarm.com.tw","false","true","false"
"mail.vu","false","true","false"
"mail.wlu.edu","false","true","false"
"mail.wtf","false","true","false"
"mail.wvwvw.tech","false","true","false"
"mail.zp.ua","false","true","false"
"mail0.cf","false","true","false"
"mail0.ga","false","true","false"
"mail0.gq","false","true","false"
"mail1.drama.tw","false","true","false"
"mail1.hacked.jp","false","true","false"
"mail1.ismoke.hk","false","true","false"
"mail1.i-taiwan.tv","false","true","false"
"mail1.kaohsiung.tv","false","true","false"
"mail1.kein.hk","false","true","false"
"mail10.ml","false","true","false"
"mail11.ml","false","true","false"
"mail114.net","false","true","false"
"mail15.com","false","true","false"
"mail1999.cf","false","true","false"
"mail1999.ga","false","true","false"
"mail1999.gq","false","true","false"
"mail1999.ml","false","true","false"
"mail1999.tk","false","true","false"
"mail1a.de","false","true","false"
"mail1st.com","false","true","false"
"mail2.drama.tw","false","true","false"
"mail2.info.tm","false","true","false"
"mail2.ntuz.me","false","true","false"
"mail2.space","false","true","false"
"mail2.worksmobile.ml","false","true","false"
"mail2000.cf","false","true","false"
"mail2000.ga","false","true","false"
"mail2000.gq","false","true","false"
"mail2000.ml","false","true","false"
"mail2000.ru","false","true","false"
"mail2000.tk","false","true","false"
"mail2001.cf","false","true","false"
"mail2001.ga","false","true","false"
"mail2001.gq","false","true","false"
"mail2001.ml","false","true","false"
"mail2001.tk","false","true","false"
"mail2007.com","false","true","false"
"mail21.cc","false","true","false"
"mail22.club","false","true","false"
"mail22.space","false","true","false"
"mail2aaron.com","false","true","false"
"mail2abby.com","false","true","false"
"mail2abc.com","false","true","false"
"mail2actor.com","false","true","false"
"mail2admiral.com","false","true","false"
"mail2adorable.com","false","true","false"
"mail2adoration.com","false","true","false"
"mail2adore.com","false","true","false"
"mail2adventure.com","false","true","false"
"mail2aeolus.com","false","true","false"
"mail2aether.com","false","true","false"
"mail2affection.com","false","true","false"
"mail2afghanistan.com","false","true","false"
"mail2africa.com","false","true","false"
"mail2agent.com","false","true","false"
"mail2aha.com","false","true","false"
"mail2ahoy.com","false","true","false"
"mail2aim.com","false","true","false"
"mail2air.com","false","true","false"
"mail2airbag.com","false","true","false"
"mail2airforce.com","false","true","false"
"mail2airport.com","false","true","false"
"mail2alabama.com","false","true","false"
"mail2alan.com","false","true","false"
"mail2alaska.com","false","true","false"
"mail2albania.com","false","true","false"
"mail2alcoholic.com","false","true","false"
"mail2alec.com","false","true","false"
"mail2alexa.com","false","true","false"
"mail2algeria.com","false","true","false"
"mail2alicia.com","false","true","false"
"mail2alien.com","false","true","false"
"mail2allan.com","false","true","false"
"mail2allen.com","false","true","false"
"mail2allison.com","false","true","false"
"mail2alpha.com","false","true","false"
"mail2alyssa.com","false","true","false"
"mail2amanda.com","false","true","false"
"mail2amazing.com","false","true","false"
"mail2amber.com","false","true","false"
"mail2america.com","false","true","false"
"mail2american.com","false","true","false"
"mail2andorra.com","false","true","false"
"mail2andrea.com","false","true","false"
"mail2andy.com","false","true","false"
"mail2anesthesiologist.com","false","true","false"
"mail2angela.com","false","true","false"
"mail2angola.com","false","true","false"
"mail2ann.com","false","true","false"
"mail2anna.com","false","true","false"
"mail2anne.com","false","true","false"
"mail2anthony.com","false","true","false"
"mail2anything.com","false","true","false"
"mail2aphrodite.com","false","true","false"
"mail2apollo.com","false","true","false"
"mail2april.com","false","true","false"
"mail2aquarius.com","false","true","false"
"mail2arabia.com","false","true","false"
"mail2arabic.com","false","true","false"
"mail2architect.com","false","true","false"
"mail2ares.com","false","true","false"
"mail2argentina.com","false","true","false"
"mail2aries.com","false","true","false"
"mail2arizona.com","false","true","false"
"mail2arkansas.com","false","true","false"
"mail2armenia.com","false","true","false"
"mail2army.com","false","true","false"
"mail2arnold.com","false","true","false"
"mail2art.com","false","true","false"
"mail2artemus.com","false","true","false"
"mail2arthur.com","false","true","false"
"mail2artist.com","false","true","false"
"mail2ashley.com","false","true","false"
"mail2ask.com","false","true","false"
"mail2astronomer.com","false","true","false"
"mail2athena.com","false","true","false"
"mail2athlete.com","false","true","false"
"mail2atlas.com","false","true","false"
"mail2atom.com","false","true","false"
"mail2attitude.com","false","true","false"
"mail2auction.com","false","true","false"
"mail2aunt.com","false","true","false"
"mail2australia.com","false","true","false"
"mail2austria.com","false","true","false"
"mail2azerbaijan.com","false","true","false"
"mail2baby.com","false","true","false"
"mail2bahamas.com","false","true","false"
"mail2bahrain.com","false","true","false"
"mail2ballerina.com","false","true","false"
"mail2ballplayer.com","false","true","false"
"mail2band.com","false","true","false"
"mail2bangladesh.com","false","true","false"
"mail2bank.com","false","true","false"
"mail2banker.com","false","true","false"
"mail2bankrupt.com","false","true","false"
"mail2baptist.com","false","true","false"
"mail2bar.com","false","true","false"
"mail2barbados.com","false","true","false"
"mail2barbara.com","false","true","false"
"mail2barter.com","false","true","false"
"mail2basketball.com","false","true","false"
"mail2batter.com","false","true","false"
"mail2beach.com","false","true","false"
"mail2beast.com","false","true","false"
"mail2beatles.com","false","true","false"
"mail2beauty.com","false","true","false"
"mail2becky.com","false","true","false"
"mail2beijing.com","false","true","false"
"mail2belgium.com","false","true","false"
"mail2belize.com","false","true","false"
"mail2ben.com","false","true","false"
"mail2bernard.com","false","true","false"
"mail2beth.com","false","true","false"
"mail2betty.com","false","true","false"
"mail2beverly.com","false","true","false"
"mail2beyond.com","false","true","false"
"mail2biker.com","false","true","false"
"mail2bill.com","false","true","false"
"mail2billionaire.com","false","true","false"
"mail2billy.com","false","true","false"
"mail2bio.com","false","true","false"
"mail2biologist.com","false","true","false"
"mail2black.com","false","true","false"
"mail2blackbelt.com","false","true","false"
"mail2blake.com","false","true","false"
"mail2blind.com","false","true","false"
"mail2blonde.com","false","true","false"
"mail2blues.com","false","true","false"
"mail2bob.com","false","true","false"
"mail2bobby.com","false","true","false"
"mail2bolivia.com","false","true","false"
"mail2bombay.com","false","true","false"
"mail2bonn.com","false","true","false"
"mail2bookmark.com","false","true","false"
"mail2boreas.com","false","true","false"
"mail2bosnia.com","false","true","false"
"mail2boston.com","false","true","false"
"mail2botswana.com","false","true","false"
"mail2bradley.com","false","true","false"
"mail2brazil.com","false","true","false"
"mail2breakfast.com","false","true","false"
"mail2brian.com","false","true","false"
"mail2bride.com","false","true","false"
"mail2brittany.com","false","true","false"
"mail2broker.com","false","true","false"
"mail2brook.com","false","true","false"
"mail2bruce.com","false","true","false"
"mail2brunei.com","false","true","false"
"mail2brunette.com","false","true","false"
"mail2brussels.com","false","true","false"
"mail2bryan.com","false","true","false"
"mail2bug.com","false","true","false"
"mail2bulgaria.com","false","true","false"
"mail2business.com","false","true","false"
"mail2buy.com","false","true","false"
"mail2ca.com","false","true","false"
"mail2california.com","false","true","false"
"mail2calvin.com","false","true","false"
"mail2cambodia.com","false","true","false"
"mail2cameroon.com","false","true","false"
"mail2canada.com","false","true","false"
"mail2cancer.com","false","true","false"
"mail2capeverde.com","false","true","false"
"mail2capricorn.com","false","true","false"
"mail2cardinal.com","false","true","false"
"mail2cardiologist.com","false","true","false"
"mail2care.com","false","true","false"
"mail2caroline.com","false","true","false"
"mail2carolyn.com","false","true","false"
"mail2casey.com","false","true","false"
"mail2cat.com","false","true","false"
"mail2caterer.com","false","true","false"
"mail2cathy.com","false","true","false"
"mail2catlover.com","false","true","false"
"mail2catwalk.com","false","true","false"
"mail2cell.com","false","true","false"
"mail2chad.com","false","true","false"
"mail2champaign.com","false","true","false"
"mail2charles.com","false","true","false"
"mail2chef.com","false","true","false"
"mail2chemist.com","false","true","false"
"mail2cherry.com","false","true","false"
"mail2chicago.com","false","true","false"
"mail2chile.com","false","true","false"
"mail2china.com","false","true","false"
"mail2chinese.com","false","true","false"
"mail2chocolate.com","false","true","false"
"mail2christian.com","false","true","false"
"mail2christie.com","false","true","false"
"mail2christmas.com","false","true","false"
"mail2christy.com","false","true","false"
"mail2chuck.com","false","true","false"
"mail2cindy.com","false","true","false"
"mail2clark.com","false","true","false"
"mail2classifieds.com","false","true","false"
"mail2claude.com","false","true","false"
"mail2cliff.com","false","true","false"
"mail2clinic.com","false","true","false"
"mail2clint.com","false","true","false"
"mail2close.com","false","true","false"
"mail2club.com","false","true","false"
"mail2coach.com","false","true","false"
"mail2coastguard.com","false","true","false"
"mail2colin.com","false","true","false"
"mail2college.com","false","true","false"
"mail2colombia.com","false","true","false"
"mail2color.com","false","true","false"
"mail2colorado.com","false","true","false"
"mail2columbia.com","false","true","false"
"mail2comedian.com","false","true","false"
"mail2composer.com","false","true","false"
"mail2computer.com","false","true","false"
"mail2computers.com","false","true","false"
"mail2concert.com","false","true","false"
"mail2congo.com","false","true","false"
"mail2connect.com","false","true","false"
"mail2connecticut.com","false","true","false"
"mail2consultant.com","false","true","false"
"mail2convict.com","false","true","false"
"mail2cook.com","false","true","false"
"mail2cool.com","false","true","false"
"mail2cory.com","false","true","false"
"mail2costarica.com","false","true","false"
"mail2country.com","false","true","false"
"mail2courtney.com","false","true","false"
"mail2cowboy.com","false","true","false"
"mail2cowgirl.com","false","true","false"
"mail2craig.com","false","true","false"
"mail2crave.com","false","true","false"
"mail2crazy.com","false","true","false"
"mail2create.com","false","true","false"
"mail2croatia.com","false","true","false"
"mail2cry.com","false","true","false"
"mail2crystal.com","false","true","false"
"mail2cuba.com","false","true","false"
"mail2culture.com","false","true","false"
"mail2curt.com","false","true","false"
"mail2customs.com","false","true","false"
"mail2cute.com","false","true","false"
"mail2cutey.com","false","true","false"
"mail2cynthia.com","false","true","false"
"mail2cyprus.com","false","true","false"
"mail2czechrepublic.com","false","true","false"
"mail2dad.com","false","true","false"
"mail2dale.com","false","true","false"
"mail2dallas.com","false","true","false"
"mail2dan.com","false","true","false"
"mail2dana.com","false","true","false"
"mail2dance.com","false","true","false"
"mail2dancer.com","false","true","false"
"mail2danielle.com","false","true","false"
"mail2danny.com","false","true","false"
"mail2darlene.com","false","true","false"
"mail2darling.com","false","true","false"
"mail2darren.com","false","true","false"
"mail2daughter.com","false","true","false"
"mail2dave.com","false","true","false"
"mail2dawn.com","false","true","false"
"mail2dc.com","false","true","false"
"mail2deanna.com","false","true","false"
"mail2dealer.com","false","true","false"
"mail2dearest.com","false","true","false"
"mail2debbie.com","false","true","false"
"mail2debby.com","false","true","false"
"mail2deer.com","false","true","false"
"mail2delaware.com","false","true","false"
"mail2delicious.com","false","true","false"
"mail2demeter.com","false","true","false"
"mail2democrat.com","false","true","false"
"mail2denise.com","false","true","false"
"mail2denmark.com","false","true","false"
"mail2dennis.com","false","true","false"
"mail2dentist.com","false","true","false"
"mail2derek.com","false","true","false"
"mail2desert.com","false","true","false"
"mail2devoted.com","false","true","false"
"mail2devotion.com","false","true","false"
"mail2diamond.com","false","true","false"
"mail2diana.com","false","true","false"
"mail2diane.com","false","true","false"
"mail2diehard.com","false","true","false"
"mail2dilemma.com","false","true","false"
"mail2dillon.com","false","true","false"
"mail2dinner.com","false","true","false"
"mail2dinosaur.com","false","true","false"
"mail2dionysos.com","false","true","false"
"mail2diplomat.com","false","true","false"
"mail2director.com","false","true","false"
"mail2dirk.com","false","true","false"
"mail2disco.com","false","true","false"
"mail2dive.com","false","true","false"
"mail2diver.com","false","true","false"
"mail2divorced.com","false","true","false"
"mail2djibouti.com","false","true","false"
"mail2doctor.com","false","true","false"
"mail2doglover.com","false","true","false"
"mail2dominic.com","false","true","false"
"mail2dominica.com","false","true","false"
"mail2dominicanrepublic.com","false","true","false"
"mail2don.com","false","true","false"
"mail2donald.com","false","true","false"
"mail2donna.com","false","true","false"
"mail2doris.com","false","true","false"
"mail2dorothy.com","false","true","false"
"mail2doug.com","false","true","false"
"mail2dough.com","false","true","false"
"mail2douglas.com","false","true","false"
"mail2dow.com","false","true","false"
"mail2downtown.com","false","true","false"
"mail2dream.com","false","true","false"
"mail2dreamer.com","false","true","false"
"mail2dude.com","false","true","false"
"mail2dustin.com","false","true","false"
"mail2dyke.com","false","true","false"
"mail2dylan.com","false","true","false"
"mail2earl.com","false","true","false"
"mail2earth.com","false","true","false"
"mail2eastend.com","false","true","false"
"mail2eat.com","false","true","false"
"mail2economist.com","false","true","false"
"mail2ecuador.com","false","true","false"
"mail2eddie.com","false","true","false"
"mail2edgar.com","false","true","false"
"mail2edwin.com","false","true","false"
"mail2egypt.com","false","true","false"
"mail2electron.com","false","true","false"
"mail2eli.com","false","true","false"
"mail2elizabeth.com","false","true","false"
"mail2ellen.com","false","true","false"
"mail2elliot.com","false","true","false"
"mail2elsalvador.com","false","true","false"
"mail2elvis.com","false","true","false"
"mail2emergency.com","false","true","false"
"mail2emily.com","false","true","false"
"mail2engineer.com","false","true","false"
"mail2english.com","false","true","false"
"mail2environmentalist.com","false","true","false"
"mail2eos.com","false","true","false"
"mail2eric.com","false","true","false"
"mail2erica.com","false","true","false"
"mail2erin.com","false","true","false"
"mail2erinyes.com","false","true","false"
"mail2eris.com","false","true","false"
"mail2eritrea.com","false","true","false"
"mail2ernie.com","false","true","false"
"mail2eros.com","false","true","false"
"mail2estonia.com","false","true","false"
"mail2ethan.com","false","true","false"
"mail2ethiopia.com","false","true","false"
"mail2eu.com","false","true","false"
"mail2europe.com","false","true","false"
"mail2eurus.com","false","true","false"
"mail2eva.com","false","true","false"
"mail2evan.com","false","true","false"
"mail2evelyn.com","false","true","false"
"mail2everything.com","false","true","false"
"mail2exciting.com","false","true","false"
"mail2expert.com","false","true","false"
"mail2fairy.com","false","true","false"
"mail2faith.com","false","true","false"
"mail2fanatic.com","false","true","false"
"mail2fancy.com","false","true","false"
"mail2fantasy.com","false","true","false"
"mail2farm.com","false","true","false"
"mail2farmer.com","false","true","false"
"mail2fashion.com","false","true","false"
"mail2fat.com","false","true","false"
"mail2feeling.com","false","true","false"
"mail2female.com","false","true","false"
"mail2fever.com","false","true","false"
"mail2fighter.com","false","true","false"
"mail2fiji.com","false","true","false"
"mail2filmfestival.com","false","true","false"
"mail2films.com","false","true","false"
"mail2finance.com","false","true","false"
"mail2finland.com","false","true","false"
"mail2fireman.com","false","true","false"
"mail2firm.com","false","true","false"
"mail2fisherman.com","false","true","false"
"mail2flexible.com","false","true","false"
"mail2florence.com","false","true","false"
"mail2florida.com","false","true","false"
"mail2floyd.com","false","true","false"
"mail2fly.com","false","true","false"
"mail2fond.com","false","true","false"
"mail2fondness.com","false","true","false"
"mail2football.com","false","true","false"
"mail2footballfan.com","false","true","false"
"mail2found.com","false","true","false"
"mail2france.com","false","true","false"
"mail2frank.com","false","true","false"
"mail2frankfurt.com","false","true","false"
"mail2franklin.com","false","true","false"
"mail2fred.com","false","true","false"
"mail2freddie.com","false","true","false"
"mail2free.com","false","true","false"
"mail2freedom.com","false","true","false"
"mail2french.com","false","true","false"
"mail2freudian.com","false","true","false"
"mail2friendship.com","false","true","false"
"mail2from.com","false","true","false"
"mail2fun.com","false","true","false"
"mail2gabon.com","false","true","false"
"mail2gabriel.com","false","true","false"
"mail2gail.com","false","true","false"
"mail2galaxy.com","false","true","false"
"mail2gambia.com","false","true","false"
"mail2games.com","false","true","false"
"mail2gary.com","false","true","false"
"mail2gavin.com","false","true","false"
"mail2gemini.com","false","true","false"
"mail2gene.com","false","true","false"
"mail2genes.com","false","true","false"
"mail2geneva.com","false","true","false"
"mail2george.com","false","true","false"
"mail2georgia.com","false","true","false"
"mail2gerald.com","false","true","false"
"mail2german.com","false","true","false"
"mail2germany.com","false","true","false"
"mail2ghana.com","false","true","false"
"mail2gilbert.com","false","true","false"
"mail2gina.com","false","true","false"
"mail2girl.com","false","true","false"
"mail2glen.com","false","true","false"
"mail2gloria.com","false","true","false"
"mail2goddess.com","false","true","false"
"mail2gold.com","false","true","false"
"mail2golfclub.com","false","true","false"
"mail2golfer.com","false","true","false"
"mail2gordon.com","false","true","false"
"mail2government.com","false","true","false"
"mail2grab.com","false","true","false"
"mail2grace.com","false","true","false"
"mail2graham.com","false","true","false"
"mail2grandma.com","false","true","false"
"mail2grandpa.com","false","true","false"
"mail2grant.com","false","true","false"
"mail2greece.com","false","true","false"
"mail2green.com","false","true","false"
"mail2greg.com","false","true","false"
"mail2grenada.com","false","true","false"
"mail2gsm.com","false","true","false"
"mail2guard.com","false","true","false"
"mail2guatemala.com","false","true","false"
"mail2guy.com","false","true","false"
"mail2hades.com","false","true","false"
"mail2haiti.com","false","true","false"
"mail2hal.com","false","true","false"
"mail2handhelds.com","false","true","false"
"mail2hank.com","false","true","false"
"mail2hannah.com","false","true","false"
"mail2harold.com","false","true","false"
"mail2harry.com","false","true","false"
"mail2hawaii.com","false","true","false"
"mail2headhunter.com","false","true","false"
"mail2heal.com","false","true","false"
"mail2heather.com","false","true","false"
"mail2heaven.com","false","true","false"
"mail2hebe.com","false","true","false"
"mail2hecate.com","false","true","false"
"mail2heidi.com","false","true","false"
"mail2helen.com","false","true","false"
"mail2hell.com","false","true","false"
"mail2help.com","false","true","false"
"mail2helpdesk.com","false","true","false"
"mail2henry.com","false","true","false"
"mail2hephaestus.com","false","true","false"
"mail2hera.com","false","true","false"
"mail2hercules.com","false","true","false"
"mail2herman.com","false","true","false"
"mail2hermes.com","false","true","false"
"mail2hespera.com","false","true","false"
"mail2hestia.com","false","true","false"
"mail2highschool.com","false","true","false"
"mail2hindu.com","false","true","false"
"mail2hip.com","false","true","false"
"mail2hiphop.com","false","true","false"
"mail2holland.com","false","true","false"
"mail2holly.com","false","true","false"
"mail2hollywood.com","false","true","false"
"mail2homer.com","false","true","false"
"mail2honduras.com","false","true","false"
"mail2honey.com","false","true","false"
"mail2hongkong.com","false","true","false"
"mail2hope.com","false","true","false"
"mail2horse.com","false","true","false"
"mail2hot.com","false","true","false"
"mail2hotel.com","false","true","false"
"mail2houston.com","false","true","false"
"mail2howard.com","false","true","false"
"mail2hugh.com","false","true","false"
"mail2human.com","false","true","false"
"mail2hungary.com","false","true","false"
"mail2hungry.com","false","true","false"
"mail2hygeia.com","false","true","false"
"mail2hyperspace.com","false","true","false"
"mail2hypnos.com","false","true","false"
"mail2ian.com","false","true","false"
"mail2ice-cream.com","false","true","false"
"mail2iceland.com","false","true","false"
"mail2idaho.com","false","true","false"
"mail2idontknow.com","false","true","false"
"mail2illinois.com","false","true","false"
"mail2imam.com","false","true","false"
"mail2in.com","false","true","false"
"mail2india.com","false","true","false"
"mail2indian.com","false","true","false"
"mail2indiana.com","false","true","false"
"mail2indonesia.com","false","true","false"
"mail2infinity.com","false","true","false"
"mail2intense.com","false","true","false"
"mail2iowa.com","false","true","false"
"mail2iran.com","false","true","false"
"mail2iraq.com","false","true","false"
"mail2ireland.com","false","true","false"
"mail2irene.com","false","true","false"
"mail2iris.com","false","true","false"
"mail2irresistible.com","false","true","false"
"mail2irving.com","false","true","false"
"mail2irwin.com","false","true","false"
"mail2isaac.com","false","true","false"
"mail2israel.com","false","true","false"
"mail2italian.com","false","true","false"
"mail2italy.com","false","true","false"
"mail2jackie.com","false","true","false"
"mail2jacob.com","false","true","false"
"mail2jail.com","false","true","false"
"mail2jaime.com","false","true","false"
"mail2jake.com","false","true","false"
"mail2jamaica.com","false","true","false"
"mail2james.com","false","true","false"
"mail2jamie.com","false","true","false"
"mail2jan.com","false","true","false"
"mail2jane.com","false","true","false"
"mail2janet.com","false","true","false"
"mail2janice.com","false","true","false"
"mail2japan.com","false","true","false"
"mail2japanese.com","false","true","false"
"mail2jasmine.com","false","true","false"
"mail2jason.com","false","true","false"
"mail2java.com","false","true","false"
"mail2jay.com","false","true","false"
"mail2jazz.com","false","true","false"
"mail2jed.com","false","true","false"
"mail2jeffrey.com","false","true","false"
"mail2jennifer.com","false","true","false"
"mail2jenny.com","false","true","false"
"mail2jeremy.com","false","true","false"
"mail2jerry.com","false","true","false"
"mail2jessica.com","false","true","false"
"mail2jessie.com","false","true","false"
"mail2jesus.com","false","true","false"
"mail2jew.com","false","true","false"
"mail2jeweler.com","false","true","false"
"mail2jim.com","false","true","false"
"mail2jimmy.com","false","true","false"
"mail2joan.com","false","true","false"
"mail2joann.com","false","true","false"
"mail2joanna.com","false","true","false"
"mail2jody.com","false","true","false"
"mail2joe.com","false","true","false"
"mail2joel.com","false","true","false"
"mail2joey.com","false","true","false"
"mail2john.com","false","true","false"
"mail2join.com","false","true","false"
"mail2jon.com","false","true","false"
"mail2jonathan.com","false","true","false"
"mail2jones.com","false","true","false"
"mail2jordan.com","false","true","false"
"mail2joseph.com","false","true","false"
"mail2josh.com","false","true","false"
"mail2joy.com","false","true","false"
"mail2juan.com","false","true","false"
"mail2judge.com","false","true","false"
"mail2judy.com","false","true","false"
"mail2juggler.com","false","true","false"
"mail2julian.com","false","true","false"
"mail2julie.com","false","true","false"
"mail2jumbo.com","false","true","false"
"mail2junk.com","false","true","false"
"mail2justin.com","false","true","false"
"mail2justme.com","false","true","false"
"mail2k.ru","false","true","false"
"mail2kansas.com","false","true","false"
"mail2karate.com","false","true","false"
"mail2karen.com","false","true","false"
"mail2karl.com","false","true","false"
"mail2karma.com","false","true","false"
"mail2kathleen.com","false","true","false"
"mail2kathy.com","false","true","false"
"mail2katie.com","false","true","false"
"mail2kay.com","false","true","false"
"mail2kazakhstan.com","false","true","false"
"mail2keen.com","false","true","false"
"mail2keith.com","false","true","false"
"mail2kelly.com","false","true","false"
"mail2kelsey.com","false","true","false"
"mail2ken.com","false","true","false"
"mail2kendall.com","false","true","false"
"mail2kennedy.com","false","true","false"
"mail2kenneth.com","false","true","false"
"mail2kenny.com","false","true","false"
"mail2kentucky.com","false","true","false"
"mail2kenya.com","false","true","false"
"mail2kerry.com","false","true","false"
"mail2kevin.com","false","true","false"
"mail2kim.com","false","true","false"
"mail2kimberly.com","false","true","false"
"mail2king.com","false","true","false"
"mail2kirk.com","false","true","false"
"mail2kiss.com","false","true","false"
"mail2kosher.com","false","true","false"
"mail2kristin.com","false","true","false"
"mail2kurt.com","false","true","false"
"mail2kuwait.com","false","true","false"
"mail2kyle.com","false","true","false"
"mail2kyrgyzstan.com","false","true","false"
"mail2la.com","false","true","false"
"mail2lacrosse.com","false","true","false"
"mail2lance.com","false","true","false"
"mail2lao.com","false","true","false"
"mail2larry.com","false","true","false"
"mail2latvia.com","false","true","false"
"mail2laugh.com","false","true","false"
"mail2laura.com","false","true","false"
"mail2lauren.com","false","true","false"
"mail2laurie.com","false","true","false"
"mail2lawrence.com","false","true","false"
"mail2lawyer.com","false","true","false"
"mail2lebanon.com","false","true","false"
"mail2lee.com","false","true","false"
"mail2leo.com","false","true","false"
"mail2leon.com","false","true","false"
"mail2leonard.com","false","true","false"
"mail2leone.com","false","true","false"
"mail2leslie.com","false","true","false"
"mail2letter.com","false","true","false"
"mail2liberia.com","false","true","false"
"mail2libertarian.com","false","true","false"
"mail2libra.com","false","true","false"
"mail2libya.com","false","true","false"
"mail2liechtenstein.com","false","true","false"
"mail2life.com","false","true","false"
"mail2linda.com","false","true","false"
"mail2linux.com","false","true","false"
"mail2lionel.com","false","true","false"
"mail2lipstick.com","false","true","false"
"mail2liquid.com","false","true","false"
"mail2lisa.com","false","true","false"
"mail2lithuania.com","false","true","false"
"mail2litigator.com","false","true","false"
"mail2liz.com","false","true","false"
"mail2lloyd.com","false","true","false"
"mail2lois.com","false","true","false"
"mail2lola.com","false","true","false"
"mail2london.com","false","true","false"
"mail2looking.com","false","true","false"
"mail2lori.com","false","true","false"
"mail2lost.com","false","true","false"
"mail2lou.com","false","true","false"
"mail2louis.com","false","true","false"
"mail2louisiana.com","false","true","false"
"mail2lovable.com","false","true","false"
"mail2love.com","false","true","false"
"mail2lucky.com","false","true","false"
"mail2lucy.com","false","true","false"
"mail2lunch.com","false","true","false"
"mail2lust.com","false","true","false"
"mail2luxembourg.com","false","true","false"
"mail2luxury.com","false","true","false"
"mail2lyle.com","false","true","false"
"mail2lynn.com","false","true","false"
"mail2madagascar.com","false","true","false"
"mail2madison.com","false","true","false"
"mail2madrid.com","false","true","false"
"mail2maggie.com","false","true","false"
"mail2mail4.com","false","true","false"
"mail2maine.com","false","true","false"
"mail2malawi.com","false","true","false"
"mail2malaysia.com","false","true","false"
"mail2maldives.com","false","true","false"
"mail2mali.com","false","true","false"
"mail2malta.com","false","true","false"
"mail2mambo.com","false","true","false"
"mail2man.com","false","true","false"
"mail2mandy.com","false","true","false"
"mail2manhunter.com","false","true","false"
"mail2mankind.com","false","true","false"
"mail2many.com","false","true","false"
"mail2marc.com","false","true","false"
"mail2marcia.com","false","true","false"
"mail2margaret.com","false","true","false"
"mail2margie.com","false","true","false"
"mail2marhaba.com","false","true","false"
"mail2maria.com","false","true","false"
"mail2marilyn.com","false","true","false"
"mail2marines.com","false","true","false"
"mail2mark.com","false","true","false"
"mail2marriage.com","false","true","false"
"mail2married.com","false","true","false"
"mail2marries.com","false","true","false"
"mail2mars.com","false","true","false"
"mail2marsha.com","false","true","false"
"mail2marshallislands.com","false","true","false"
"mail2martha.com","false","true","false"
"mail2martin.com","false","true","false"
"mail2marty.com","false","true","false"
"mail2marvin.com","false","true","false"
"mail2mary.com","false","true","false"
"mail2maryland.com","false","true","false"
"mail2mason.com","false","true","false"
"mail2massachusetts.com","false","true","false"
"mail2matt.com","false","true","false"
"mail2matthew.com","false","true","false"
"mail2maurice.com","false","true","false"
"mail2mauritania.com","false","true","false"
"mail2mauritius.com","false","true","false"
"mail2max.com","false","true","false"
"mail2maxwell.com","false","true","false"
"mail2maybe.com","false","true","false"
"mail2mba.com","false","true","false"
"mail2me4u.com","false","true","false"
"mail2mechanic.com","false","true","false"
"mail2medieval.com","false","true","false"
"mail2megan.com","false","true","false"
"mail2mel.com","false","true","false"
"mail2melanie.com","false","true","false"
"mail2melissa.com","false","true","false"
"mail2melody.com","false","true","false"
"mail2member.com","false","true","false"
"mail2memphis.com","false","true","false"
"mail2methodist.com","false","true","false"
"mail2mexican.com","false","true","false"
"mail2mexico.com","false","true","false"
"mail2mgz.com","false","true","false"
"mail2miami.com","false","true","false"
"mail2michael.com","false","true","false"
"mail2michelle.com","false","true","false"
"mail2michigan.com","false","true","false"
"mail2mike.com","false","true","false"
"mail2milan.com","false","true","false"
"mail2milano.com","false","true","false"
"mail2mildred.com","false","true","false"
"mail2milkyway.com","false","true","false"
"mail2millennium.com","false","true","false"
"mail2millionaire.com","false","true","false"
"mail2milton.com","false","true","false"
"mail2mime.com","false","true","false"
"mail2mindreader.com","false","true","false"
"mail2mini.com","false","true","false"
"mail2minister.com","false","true","false"
"mail2minneapolis.com","false","true","false"
"mail2minnesota.com","false","true","false"
"mail2miracle.com","false","true","false"
"mail2missionary.com","false","true","false"
"mail2mississippi.com","false","true","false"
"mail2missouri.com","false","true","false"
"mail2mitch.com","false","true","false"
"mail2model.com","false","true","false"
"mail2moldova.commail2molly.com","false","true","false"
"mail2mom.com","false","true","false"
"mail2monaco.com","false","true","false"
"mail2money.com","false","true","false"
"mail2mongolia.com","false","true","false"
"mail2monica.com","false","true","false"
"mail2montana.com","false","true","false"
"mail2monty.com","false","true","false"
"mail2moon.com","false","true","false"
"mail2morocco.com","false","true","false"
"mail2morpheus.com","false","true","false"
